Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
869,2,2017-01-02 04:22:02,2017-01-02 04:37:42,1,2.55,1,N,100,136,2,19.68,0.0,0.5,0.0,0.0,0.3,20.48,2.5
870,1,2017-01-02 04:24:28,2017-01-02 05:23:45,2,1.6,1,N,140,101,2,36.3,1.0,0.5,0.0,0.0,0.3,38.1,2.5
871,1,2017-01-02 04:26:01,2017-01-02 04:31:34,1,1.46,1,N,260,164,1,6.6,0.5,0.5,1.59,0.0,0.3,9.49,2.5
872,2,2017-01-02 04:27:11,2017-01-02 04:37:10,1,1.35,1,N,227,219,1,8.51,0.5,0.5,1.5,0.0,0.3,11.31,0.0
873,1,2017-01-02 04:27:44,2017-01-02 04:36:50,1,7.84,1,N,139,109,1,26.81,0.0,0.5,3.18,0.0,0.3,30.79,2.5
874,1,2017-01-02 04:28:46,2017-01-02 05:23:18,3,2.5,1,N,223,57,2,36.06,0.5,0.5,0.0,0.0,0.3,37.36,2.5
875,1,2017-01-02 04:29:56,2017-01-02 04:50:33,1,2.77,1,N,44,264,1,21.18,0.0,0.5,3.11,0.0,0.3,25.09,2.5
876,2,2017-01-02 04:30:05,2017-01-02 04:34:07,1,7.47,1,N,219,7,1,25.53,0.0,0.5,4.58,0.0,0.3,30.91,2.5
877,2,2017-01-02 04:31:30,2017-01-02 04:35:46,1,2.29,1,N,111,193,1,11.8,1.0,0.5,1.74,0.0,0.3,15.34,2.5
878,1,2017-01-02 04:36:15,2017-01-02 05:03:36,1,3.69,1,N,138,67,1,26.08,1.0,0.5,5.23,0.0,0.3,33.11,2.5
879,1,2017-01-02 04:36:37,2017-01-02 04:43:46,1,1.69,1,N,121,256,2,9.2,0.5,0.5,0.0,0.0,0.3,10.5,2.5
880,1,2017-01-02 04:40:18,2017-01-02 04:55:21,1,2.0,1,N,157,137,1,14.78,0.0,0.5,1.48,0.0,0.3,17.06,2.5
881,2,2017-01-02 04:40:34,2017-01-02 04:53:32,1,3.18,1,N,174,99,1,14.49,0.5,0.5,1.82,0.0,0.3,17.61,2.5
882,1,2017-01-02 04:40:45,2017-01-02 05:40:39,1,3.37,1,N,220,150,1,41.97,0.5,0.5,6.93,0.0,0.3,50.2,2.5
883,1,2017-01-02 04:42:20,2017-01-02 04:55:02,3,5.07,1,N,254,143,2,20.88,0.5,0.5,0.0,0.0,0.3,22.18,2.5
884,2,2017-01-02 04:45:01,2017-01-02 04:56:10,1,6.48,1,N,247,48,1,25.67,0.0,0.5,4.13,0.0,0.3,30.6,0.0
885,1,2017-01-02 04:45:35,2017-01-02 05:07:50,1,2.79,1,N,203,14,1,21.84,0.0,0.5,4.66,0.0,0.3,27.3,2.5
886,2,2017-01-02 04:47:37,2017-01-02 05:20:17,2,6.52,1,N,201,142,1,34.12,0.0,0.5,7.36,0.0,0.3,42.28,2.5
887,1,2017-01-02 04:48:24,2017-01-02 05:04:44,1,1.56,1,N,13,13,2,14.93,0.0,0.5,0.0,0.0,0.3,15.73,2.5
888,1,2017-01-02 04:48:48,2017-01-02 04:51:48,1,4.93,1,N,67,28,1,18.45,0.0,0.5,3.24,0.0,0.3,22.49,2.5
889,1,2017-01-02 04:49:59,2017-01-02 05:16:24,1,1.67,1,N,241,246,1,19.86,0.0,0.5,2.64,0.0,0.3,23.3,2.5
890,2,2017-01-02 04:50:46,2017-01-02 04:56:34,1,1.71,1,N,19,33,1,9.68,0.0,0.5,1.57,0.0,0.3,12.05,0.0
891,2,2017-01-02 04:53:30,2017-01-02 04:58:37,1,6.28,1,N,170,27,1,20.29,0.0,0.5,2.62,0.0,0.3,23.71,2.5
892,2,2017-01-02 04:55:48,2017-01-02 05:06:25,2,0.54,1,N,199,129,1,11.4,0.0,0.5,1.65,0.0,0.3,13.85,2.5
893,1,2017-01-02 04:59:49,2017-01-02 05:16:11,1,4.77,1,N,244,219,1,22.67,0.0,0.5,4.14,0.0,0.3,27.61,2.5
894,2,2017-01-02 05:00:40,2017-01-02 05:42:18,1,3.37,1,N,16,186,1,30.89,0.5,0.5,7.09,0.0,0.3,39.28,2.5
895,1,2017-01-02 05:05:17,2017-01-02 05:08:53,1,3.29,1,N,83,40,1,15.59,0.5,0.5,1.93,0.0,0.3,18.82,2.5
896,1,2017-01-02 05:05:57,2017-01-02 05:22:39,2,9.76,1,N,132,207,1,34.41,0.0,0.5,4.4,0.0,0.3,39.61,2.5
897,2,2017-01-02 05:07:50,2017-01-02 05:50:01,1,1.3,6,N,147,23,1,27.02,0.0,0.5,3.51,0.0,0.3,31.33,2.5
898,1,2017-01-02 05:09:00,2017-01-02 05:22:58,1,1.2,1,N,83,234,2,12.16,0.5,0.5,0.0,0.0,0.3,13.46,2.5
899,1,2017-01-02 05:09:48,2017-01-02 05:35:31,1,6.67,1,N,26,263,1,31.67,0.0,0.5,6.08,0.0,0.3,38.55,0.0
900,1,2017-01-02 05:10:35,2017-01-02 05:34:50,1,2.48,1,N,113,207,3,18.11,0.0,0.5,0.0,0.0,0.3,18.91,2.5
901,1,2017-01-02 05:11:51,2017-01-02 05:21:55,1,7.2,1,N,2,256,1,28.46,1.0,0.5,3.71,0.0,0.3,33.97,2.5
902,1,2017-01-02 05:13:10,2017-01-02 05:36:06,1,4.75,1,N,176,55,1,27.88,0.0,0.5,3.23,0.0,0.3,31.91,2.5
903,2,2017-01-02 05:16:11,2017-01-02 05:32:28,5,3.72,1,N,216,175,2,19.07,0.5,0.5,0.0,0.0,0.3,20.37,2.5
904,1,2017-01-02 05:16:19,2017-01-02 05:28:19,1,2.48,1,N,155,8,2,16.28,0.0,0.5,0.0,0.0,0.3,17.08,2.5
905,2,2017-01-02 05:18:01,2017-01-02 06:03:52,1,2.4,1,N,168,31,2,31.74,0.0,0.5,0.0,0.0,0.3,32.54,2.5
906,2,2017-01-02 05:19:38,2017-01-02 05:32:54,1,12.86,1,N,6,257,3,41.16,0.5,0.5,0.0,0.0,0.3,42.46,2.5
907,1,2017-01-02 05:21:07,2017-01-02 06:04:17,1,1.83,1,N,251,169,1,24.93,0.5,0.5,4.0,0.0,0.3,30.23,2.5
908,1,2017-01-02 05:24:03,2017-01-02 05:35:51,1,6.33,1,N,224,163,1,26.51,0.0,0.5,2.68,0.0,0.3,29.99,2.5
909,1,2017-01-02 05:24:11,2017-01-02 05:37:53,1,1.45,1,N,3,192,1,11.31,0.0,0.5,2.73,0.0,0.3,14.84,2.5
910,2,2017-01-02 05:24:40,2017-01-02 05:37:24,1,1.49,1,N,19,53,1,10.61,0.5,0.5,1.67,0.0,0.3,13.58,2.5
911,1,2017-01-02 05:25:48,2017-01-02 05:57:04,1,3.33,1,N,28,106,2,27.65,0.0,0.5,0.0,0.0,0.3,28.45,2.5
912,2,2017-01-02 05:25:52,2017-01-02 05:34:03,1,2.59,1,N,12,184,1,12.26,0.0,0.5,2.96,0.0,0.3,16.02,2.5
913,1,2017-01-02 05:30:03,2017-01-02 05:50:46,1,5.96,1,N,152,220,1,26.97,0.0,0.5,2.72,0.0,0.3,30.49,2.5
914,2,2017-01-02 05:33:11,2017-01-02 05:52:57,1,2.36,1,N,223,167,1,22.59,0.0,0.5,3.17,0.0,0.3,26.56,2.5
915,1,2017-01-02 05:34:30,2017-01-02 05:54:21,1,1.97,2,N,13,40,1,16.71,0.5,0.5,1.78,5.76,0.3,25.55,2.5
916,1,2017-01-02 05:35:58,2017-01-02 06:38:55,1,1.12,1,N,215,167,1,38.18,1.0,0.5,6.97,0.0,0.3,46.95,2.5
917,2,2017-01-02 05:37:06,2017-01-02 05:50:01,3,16.73,1,N,236,175,1,51.96,0.5,0.5,5.22,0.0,0.3,58.48,0.0
918,2,2017-01-02 05:38:02,2017-01-02 07:19:34,1,0.95,1,N,11,168,1,56.28,0.0,0.5,7.19,0.0,0.3,64.27,2.5
919,1,2017-01-02 05:38:11,2017-01-02 06:11:04,3,30.02,1,N,58,30,2,94.52,0.0,0.5,0.0,0.0,0.3,95.32,2.5
920,2,2017-01-02 05:39:26,2017-01-02 05:44:52,1,4.79,1,N,196,232,1,17.48,0.0,0.5,3.62,0.0,0.3,21.9,2.5
921,2,2017-01-02 05:39:34,2017-01-02 05:46:19,2,4.06,1,N,164,130,1,14.36,0.0,0.5,2.39,0.0,0.3,17.55,2.5
922,2,2017-01-02 05:40:53,2017-01-02 06:11:40,1,0.94,1,N,9,224,2,19.39,0.0,0.5,0.0,0.0,0.3,20.19,2.5
923,2,2017-01-02 05:41:28,2017-01-02 05:50:22,2,4.37,1,N,150,75,1,21.27,0.0,0.5,3.73,0.0,0.3,25.8,2.5
924,1,2017-01-02 05:42:57,2017-01-02 06:00:46,1,0.91,1,N,200,5,2,15.36,0.0,0.5,0.0,0.0,0.3,16.16,0.0
925,1,2017-01-02 05:44:09,2017-01-02 05:53:23,1,2.56,1,N,170,216,2,13.17,0.5,0.5,0.0,0.0,0.3,14.47,2.5
926,1,2017-01-02 05:44:24,2017-01-02 05:55:15,1,6.61,1,N,258,189,2,23.82,1.0,0.5,0.0,0.0,0.3,25.62,2.5
927,2,2017-01-02 05:44:50,2017-01-02 05:57:22,2,0.98,1,N,117,118,1,9.83,0.5,0.5,1.72,0.0,0.3,12.85,2.5
928,2,2017-01-02 05:49:33,2017-01-02 06:19:27,1,4.74,1,N,49,133,1,29.13,1.0,0.5,3.52,0.0,0.3,34.45,2.5
929,1,2017-01-02 05:52:30,2017-01-02 06:05:18,1,2.21,1,N,244,220,1,14.9,0.0,0.5,1.85,0.0,0.3,17.55,2.5
930,1,2017-01-02 05:54:38,2017-01-02 06:35:21,6,4.43,3,N,235,59,1,34.83,0.0,0.5,7.02,5.76,0.3,48.41,2.5
931,2,2017-01-02 05:56:46,2017-01-02 06:04:20,1,1.06,1,N,34,215,2,9.33,0.5,0.5,0.0,0.0,0.3,10.63,2.5
932,2,2017-01-02 05:57:36,2017-01-02 06:23:45,2,7.84,1,N,115,141,1,36.04,0.5,0.5,7.61,0.0,0.3,44.95,2.5
933,2,2017-01-02 05:59:44,2017-01-02 06:17:09,5,4.88,1,N,262,258,2,22.89,0.0,0.5,0.0,0.0,0.3,23.69,2.5
934,1,2017-01-02 06:00:34,2017-01-02 06:06:53,1,1.54,1,N,61,205,1,8.02,0.0,0.5,1.24,0.0,0.3,10.06,0.0
935,1,2017-01-02 06:02:14,2017-01-02 06:12:09,1,1.62,1,Y,161,22,2,8.27,0.5,0.5,0.0,0.0,0.3,9.57,2.5
936,1,2017-01-02 06:02:47,2017-01-02 06:16:35,1,7.52,1,N,105,20,2,28.99,0.0,0.5,0.0,0.0,0.3,29.79,2.5
937,2,2017-01-02 06:02:58,2017-01-02 06:38:41,1,2.11,1,N,219,120,1,26.23,0.0,0.5,5.84,0.0,0.3,32.87,0.0
938,1,2017-01-02 06:05:03,2017-01-02 06:18:47,1,1.54,1,N,91,177,3,15.68,0.5,0.5,0.0,0.0,0.3,16.98,2.5
939,2,2017-01-02 06:05:39,2017-01-02 07:09:26,3,4.29,1,N,243,153,2,46.03,0.0,0.5,0.0,0.0,0.3,46.83,2.5
940,1,2017-01-02 06:08:59,2017-01-02 06:20:59,5,4.7,1,N,169,194,2,22.71,0.0,0.5,0.0,0.0,0.3,23.51,0.0
941,2,2017-01-02 06:09:09,2017-01-02 06:25:13,1,1.91,1,N,241,183,1,14.55,0.0,0.5,1.88,0.0,0.3,17.23,2.5
942,2,2017-01-02 06:11:16,2017-01-02 06:49:07,2,8.49,1,N,190,180,1,42.1,0.0,0.5,6.91,0.0,0.3,49.81,2.5
943,2,2017-01-02 06:11:19,2017-01-02 06:17:31,2,2.9,4,N,147,85,1,14.22,0.0,0.5,3.11,0.0,0.3,18.13,2.5
944,1,2017-01-02 06:11:28,2017-01-02 06:46:15,1,5.75,1,N,23,126,2,34.91,0.0,0.5,0.0,0.0,0.3,35.71,2.5
945,1,2017-01-02 06:12:54,2017-01-02 06:22:24,1,5.74,1,N,248,91,1,21.44,0.0,0.5,4.59,0.0,0.3,26.83,0.0
946,1,2017-01-02 06:14:55,2017-01-02 06:27:39,1,1.07,1,N,133,95,2,10.7,0.0,0.5,0.0,0.0,0.3,11.5,2.5
947,2,2017-01-02 06:15:52,2017-01-02 06:33:44,1,6.91,1,N,179,139,2,29.68,0.0,0.5,0.0,0.0,0.3,30.48,2.5
948,2,2017-01-02 06:20:35,2017-01-02 06:29:06,3,6.25,1,N,96,19,2,22.98,0.0,0.5,0.0,0.0,0.3,23.78,2.5
949,2,2017-01-02 06:21:17,2017-01-02 07:57:55,1,3.73,1,N,58,260,1,61.54,0.5,0.5,14.33,0.0,0.3,77.17,2.5
950,2,2017-01-02 06:23:40,2017-01-02 06:41:11,1,0.48,2,N,153,139,1,11.81,0.0,0.5,1.35,8.0,0.3,21.96,2.5
951,2,2017-01-02 06:24:14,2017-01-02 06:40:45,3,3.46,1,N,239,181,2,18.39,0.5,0.5,0.0,0.0,0.3,19.69,2.5
952,1,2017-01-02 06:32:02,2017-01-02 06:41:57,1,1.47,1,N,178,217,1,10.08,0.0,0.5,2.36,0.0,0.3,13.24,0.0
953,2,2017-01-02 06:34:43,2017-01-02 06:40:34,1,1.04,1,N,197,24,2,10.93,0.5,0.5,0.0,0.0,0.3,12.23,2.5
954,1,2017-01-02 06:34:46,2017-01-02 07:07:59,1,2.58,1,N,36,145,1,24.34,0.0,0.5,4.79,0.0,0.3,29.93,2.5
955,1,2017-01-02 06:37:25,2017-01-02 06:49:49,1,0.57,1,N,158,35,1,11.84,0.5,0.5,1.33,0.0,0.3,14.47,0.0
956,2,2017-01-02 06:45:21,2017-01-02 07:04:15,6,2.68,1,N,213,156,2,17.86,0.5,0.5,0.0,0.0,0.3,19.16,2.5
957,1,2017-01-02 06:45:54,2017-01-02 06:53:28,1,6.58,1,N,52,77,1,18.02,0.5,0.5,2.52,0.0,0.3,21.84,2.5
958,1,2017-01-02 06:46:11,2017-01-02 07:12:42,1,4.38,1,N,78,235,2,27.81,0.0,0.5,0.0,0.0,0.3,28.61,2.5
959,2,2017-01-02 06:48:28,2017-01-02 07:00:30,2,6.99,1,N,135,91,1,25.37,0.0,0.5,6.06,0.0,0.3,32.23,0.0
960,1,2017-01-02 06:49:09,2017-01-02 06:53:52,1,2.28,1,N,219,151,1,10.32,0.0,0.5,1.27,0.0,0.3,12.39,0.0
961,2,2017-01-02 06:49:16,2017-01-02 07:01:30,1,4.07,1,N,155,28,2,19.13,0.0,0.5,0.0,0.0,0.3,19.93,0.0
962,1,2017-01-02 06:52:49,2017-01-02 07:18:41,1,1.28,1,Y,53,195,2,19.73,1.0,0.5,0.0,0.0,0.3,21.53,2.5
963,1,2017-01-02 06:55:07,2017-01-02 07:17:45,1,0.67,1,N,8,13,1,15.9,0.0,0.5,3.89,0.0,0.3,20.59,2.5
964,1,2017-01-02 06:59:08,2017-01-02 07:18:45,1,1.26,2,N,216,194,3,16.42,0.5,0.5,0.0,6.12,0.3,23.84,2.5
965,1,2017-01-02 07:02:24,2017-01-02 07:17:02,4,1.67,1,N,228,115,1,12.89,0.5,0.5,2.15,0.0,0.3,16.34,0.0
966,2,2017-01-02 07:05:31,2017-01-02 07:20:55,1,1.62,1,N,189,149,2,13.56,0.5,0.5,0.0,0.0,0.3,14.86,2.5
967,1,2017-01-02 07:06:25,2017-01-02 07:16:34,1,7.28,1,N,23,116,1,23.16,0.5,0.5,2.64,0.0,0.3,27.1,0.0
968,2,2017-01-02 07:09:17,2017-01-02 07:43:06,3,2.59,1,N,248,258,2,25.99,0.0,0.5,0.0,0.0,0.3,26.79,2.5
969,2,2017-01-02 07:09:21,2017-01-02 07:23:49,1,14.46,5,N,119,182,2,45.68,0.5,0.5,0.0,0.0,0.3,46.98,0.0
970,2,2017-01-02 07:11:58,2017-01-02 07:22:20,1,9.1,1,N,139,61,2,32.09,0.0,0.5,0.0,0.0,0.3,32.89,2.5
971,2,2017-01-02 07:12:06,2017-01-02 08:04:39,1,1.36,1,N,119,132,1,32.01,0.0,0.5,7.78,0.0,0.3,40.59,2.5
972,2,2017-01-02 07:14:21,2017-01-02 07:50:02,3,6.26,1,N,119,87,2,36.45,0.5,0.5,0.0,0.0,0.3,37.75,2.5
973,1,2017-01-02 07:14:29,2017-01-02 07:30:32,1,6.36,1,N,155,118,1,28.59,0.5,0.5,2.94,0.0,0.3,32.83,2.5
974,1,2017-01-02 07:16:51,2017-01-02 07:28:34,1,2.21,1,N,253,260,1,13.11,0.5,0.5,1.94,0.0,0.3,16.35,2.5
975,1,2017-01-02 07:16:51,2017-01-02 07:28:50,1,2.94,1,N,1,96,1,13.71,0.5,0.5,2.74,0.0,0.3,17.75,2.5
976,2,2017-01-02 07:17:06,2017-01-02 07:24:44,1,1.77,1,N,7,64,1,10.06,0.0,0.5,1.32,0.0,0.3,12.18,2.5
977,1,2017-01-02 07:18:45,2017-01-02 07:47:58,1,17.33,1,N,110,252,2,63.05,0.5,0.5,0.0,0.0,0.3,64.35,0.0
978,2,2017-01-02 07:21:00,2017-01-02 08:15:20,1,9.75,2,N,162,219,2,53.53,0.5,0.5,0.0,6.12,0.3,60.95,2.5
979,2,2017-01-02 07:21:48,2017-01-02 07:44:12,3,2.33,1,N,88,237,1,18.92,0.0,0.5,2.5,0.0,0.3,22.22,2.5
980,1,2017-01-02 07:23:42,2017-01-02 08:08:08,2,9.36,1,N,172,25,1,46.85,0.5,0.5,6.59,0.0,0.3,54.74,2.5
981,2,2017-01-02 07:24:32,2017-01-02 07:51:56,3,2.08,1,N,262,200,2,23.28,1.0,0.5,0.0,0.0,0.3,25.08,2.5
982,1,2017-01-02 07:27:00,2017-01-02 07:32:21,1,5.92,1,N,193,205,1,20.74,0.5,0.5,4.44,0.0,0.3,26.48,2.5
983,1,2017-01-02 07:36:37,2017-01-02 08:18:23,3,3.51,1,N,38,61,2,33.56,0.0,0.5,0.0,0.0,0.3,34.36,2.5
984,2,2017-01-02 07:37:50,2017-01-02 07:50:39,1,2.71,1,N,216,201,1,16.82,0.0,0.5,3.87,0.0,0.3,21.49,2.5
985,2,2017-01-02 07:40:48,2017-01-02 07:58:17,6,1.35,1,N,263,35,1,15.96,0.0,0.5,2.24,0.0,0.3,19.0,2.5
986,2,2017-01-02 07:41:18,2017-01-02 07:49:14,1,1.88,1,N,205,15,1,10.59,0.5,0.5,1.28,0.0,0.3,13.17,2.5
987,1,2017-01-02 07:43:45,2017-01-02 07:48:08,1,4.58,1,N,116,181,1,16.08,0.0,0.5,2.73,0.0,0.3,19.61,0.0
988,1,2017-01-02 07:48:16,2017-01-02 07:57:58,4,3.06,1,N,103,219,2,16.77,1.0,0.5,0.0,0.0,0.3,18.57,2.5
989,2,2017-01-02 07:52:43,2017-01-02 08:10:53,1,2.26,6,N,110,31,1,14.25,0.0,0.5,2.74,0.0,0.3,17.79,2.5
990,2,2017-01-02 07:57:06,2017-01-02 08:13:30,2,8.64,2,N,58,68,1,31.97,0.5,0.5,3.56,5.76,0.3,42.59,2.5
991,2,2017-01-02 07:57:17,2017-01-02 08:23:29,1,3.2,1,N,107,93,1,24.46,1.0,0.5,2.64,0.0,0.3,28.9,2.5
992,1,2017-01-02 07:57:59,2017-01-02 08:16:21,2,2.9,1,N,228,156,2,21.06,0.5,0.5,0.0,0.0,0.3,22.36,0.0
993,2,2017-01-02 07:58:24,2017-01-02 08:15:05,1,1.94,1,N,255,120,2,13.73,0.5,0.5,0.0,0.0,0.3,15.03,2.5
994,1,2017-01-02 08:00:51,2017-01-02 08:11:06,1,3.62,1,N,185,72,1,18.83,0.0,0.5,3.95,0.0,0.3,23.58,0.0
995,1,2017-01-02 08:01:05,2017-01-02 09:02:57,1,4.52,1,N,159,187,1,42.32,1.0,0.5,9.27,0.0,0.3,53.39,2.5
996,2,2017-01-02 08:03:13,2017-01-02 09:02:45,3,3.24,1,N,264,38,1,39.28,0.0,0.5,8.3,0.0,0.3,48.38,2.5
997,1,2017-01-02 08:07:01,2017-01-02 08:25:06,4,4.51,1,N,32,187,1,21.71,0.5,0.5,3.29,0.0,0.3,26.3,2.5
998,2,2017-01-02 08:10:27,2017-01-02 08:16:08,2,1.77,1,N,206,27,1,12.47,0.5,0.5,1.85,0.0,0.3,15.62,2.5
999,1,2017-01-02 08:18:30,2017-01-02 08:37:55,2,1.29,3,N,227,252,1,16.61,0.0,0.5,3.49,8.0,0.3,28.9,2.5
1000,1,2017-01-02 08:19:24,2017-01-02 08:25:36,1,2.39,1,N,19,154,2,12.24,0.0,0.5,0.0,0.0,0.3,13.04,2.5
1001,2,2017-01-02 08:20:17,2017-01-02 08:25:55,1,3.99,1,N,198,143,1,16.15,0.5,0.5,2.66,0.0,0.3,20.11,2.5
1002,2,2017-01-02 08:23:19,2017-01-02 08:53:30,1,6.29,1,N,2,232,1,33.71,0.5,0.5,5.1,0.0,0.3,40.11,2.5
1003,2,2017-01-02 08:25:22,2017-01-02 08:33:36,1,15.51,1,N,202,187,2,44.23,0.5,0.5,0.0,0.0,0.3,45.53,2.5
1004,2,2017-01-02 08:28:08,2017-01-02 08:38:45,1,4.7,1,N,262,201,1,18.06,0.5,0.5,3.34,0.0,0.3,22.7,2.5
1005,2,2017-01-02 08:28:22,2017-01-02 08:56:53,4,0.63,1,N,28,175,2,19.12,1.0,0.5,0.0,0.0,0.3,20.92,0.0
1006,2,2017-01-02 08:28:36,2017-01-02 08:49:30,1,6.98,1,N,30,104,2,30.31,0.5,0.5,0.0,0.0,0.3,31.61,2.5
1007,2,2017-01-02 08:36:27,2017-01-02 09:00:56,2,3.96,1,N,114,6,2,26.59,1.0,0.5,0.0,0.0,0.3,28.39,2.5
1008,1,2017-01-02 08:38:28,2017-01-02 09:31:20,1,1.73,1,N,40,121,1,33.29,0.5,0.5,7.07,0.0,0.3,41.66,2.5
1009,2,2017-01-02 08:39:11,2017-01-02 08:49:30,1,5.38,1,N,237,7,1,22.67,1.0,0.5,3.8,0.0,0.3,28.27,2.5
1010,1,2017-01-02 08:43:10,2017-01-02 09:02:12,1,3.98,1,N,109,39,2,22.32,1.0,0.5,0.0,0.0,0.3,24.12,0.0
1011,2,2017-01-02 08:46:04,2017-01-02 09:29:00,1,2.02,1,N,257,167,1,28.89,1.0,0.5,6.14,0.0,0.3,36.83,2.5
1012,2,2017-01-02 08:48:58,2017-01-02 08:56:49,5,3.18,1,N,227,111,2,17.44,0.5,0.5,0.0,0.0,0.3,18.74,2.5
1013,1,2017-01-02 08:51:06,2017-01-02 09:04:46,1,1.48,1,N,252,229,1,12.59,0.0,0.5,2.88,0.0,0.3,16.27,2.5
1014,2,2017-01-02 08:53:03,2017-01-02 09:20:30,2,2.5,1,N,46,32,1,21.5,0.0,0.5,2.46,0.0,0.3,24.76,2.5
1015,2,2017-01-02 08:53:23,2017-01-02 08:59:42,1,1.09,1,N,82,152,2,10.49,0.0,0.5,0.0,0.0,0.3,11.29,2.5
1016,1,2017-01-02 08:54:14,2017-01-02 09:11:51,1,3.99,1,N,30,128,1,21.03,0.5,0.5,2.86,0.0,0.3,25.19,2.5
1017,2,2017-01-02 08:54:58,2017-01-02 09:07:13,2,3.83,1,N,105,50,1,20.17,1.0,0.5,4.05,0.0,0.3,26.02,2.5
1018,2,2017-01-02 08:56:33,2017-01-02 09:04:30,1,6.79,2,N,41,121,2,23.41,0.0,0.5,0.0,8.0,0.3,32.21,2.5
1019,1,2017-01-02 08:56:51,2017-01-02 09:31:40,1,6.15,1,N,58,21,1,36.24,1.0,0.5,6.36,0.0,0.3,44.4,2.5
1020,2,2017-01-02 08:59:00,2017-01-02 09:27:31,3,1.77,5,N,60,48,2,20.79,0.0,0.5,0.0,0.0,0.3,21.59,2.5
1021,1,2017-01-02 09:03:22,2017-01-02 09:25:10,1,3.88,1,N,230,91,1,23.13,0.0,0.5,2.75,0.0,0.3,26.68,2.5
1022,2,2017-01-02 09:03:59,2017-01-02 09:28:35,1,3.98,1,N,117,186,1,24.4,0.5,0.5,3.35,0.0,0.3,29.05,0.0
1023,2,2017-01-02 09:05:09,2017-01-02 09:16:29,5,1.59,1,N,251,65,2,13.88,0.0,0.5,0.0,0.0,0.3,14.68,2.5
1024,2,2017-01-02 09:05:32,2017-01-02 09:21:06,5,5.73,1,N,59,238,2,24.75,0.0,0.5,0.0,0.0,0.3,25.55,2.5
1025,2,2017-01-02 09:06:30,2017-01-02 09:14:56,1,2.29,1,N,228,65,1,13.51,0.0,0.5,2.23,0.0,0.3,16.54,2.5
1026,2,2017-01-02 09:07:52,2017-01-02 09:33:38,2,1.79,1,N,69,17,1,19.13,0.0,0.5,3.0,0.0,0.3,22.93,2.5
1027,2,2017-01-02 09:08:11,2017-01-02 09:16:08,1,2.56,1,N,178,30,2,14.77,0.0,0.5,0.0,0.0,0.3,15.57,2.5
1028,1,2017-01-02 09:09:21,2017-01-02 09:19:55,1,0.82,1,N,4,193,1,10.34,0.0,0.5,1.62,0.0,0.3,12.76,0.0
1029,2,2017-01-02 09:09:35,2017-01-02 09:16:54,2,0.77,6,N,48,186,2,9.29,1.0,0.5,0.0,0.0,0.3,11.09,2.5
1030,1,2017-01-02 09:11:27,2017-01-02 09:28:54,1,4.49,1,N,21,6,1,23.61,0.0,0.5,2.91,0.0,0.3,27.32,2.5
1031,2,2017-01-02 09:15:46,2017-01-02 09:28:16,1,1.76,1,N,28,171,1,13.78,0.0,0.5,1.59,0.0,0.3,16.17,2.5
1032,1,2017-01-02 09:16:51,2017-01-02 09:36:43,2,1.16,1,N,189,18,1,16.09,0.0,0.5,3.46,0.0,0.3,20.35,2.5
1033,1,2017-01-02 09:20:12,2017-01-02 09:29:37,1,0.86,1,N,63,70,1,12.26,0.0,0.5,2.76,0.0,0.3,15.82,0.0
1034,1,2017-01-02 09:29:24,2017-01-02 09:38:14,1,1.12,1,N,238,43,2,9.16,0.0,0.5,0.0,0.0,0.3,9.96,2.5
1035,2,2017-01-02 09:32:50,2017-01-02 09:53:12,2,1.63,1,N,94,231,1,17.28,0.0,0.5,2.8,0.0,0.3,20.88,2.5
1036,1,2017-01-02 09:35:03,2017-01-02 09:48:42,3,0.65,4,Y,39,221,1,11.38,0.0,0.5,2.34,0.0,0.3,14.52,2.5
1037,2,2017-01-02 09:40:49,2017-01-02 11:30:26,4,4.75,1,N,45,141,1,65.84,1.0,0.5,15.26,0.0,0.3,82.9,2.5
1038,1,2017-01-02 09:42:59,2017-01-02 10:06:39,4,3.96,3,N,120,203,1,23.55,0.0,0.5,4.0,6.12,0.3,34.47,2.5
1039,1,2017-01-02 09:47:48,2017-01-02 10:04:21,1,1.6,1,N,71,173,1,13.7,0.0,0.5,2.71,0.0,0.3,17.21,2.5
1040,2,2017-01-02 09:50:48,2017-01-02 10:27:59,1,7.72,1,N,50,262,1,39.87,1.0,0.5,5.49,0.0,0.3,47.16,2.5
1041,2,2017-01-02 09:51:02,2017-01-02 10:21:16,1,1.7,1,N,91,30,1,21.32,0.5,0.5,2.79,0.0,0.3,25.41,2.5
1042,1,2017-01-02 09:51:48,2017-01-02 10:08:51,1,2.82,1,N,124,174,1,18.32,0.5,0.5,4.02,0.0,0.3,23.64,2.5
1043,2,2017-01-02 09:53:17,2017-01-02 11:53:17,1,7.87,1,N,174,91,1,80.78,0.0,0.5,18.0,0.0,0.3,99.58,2.5
1044,2,2017-01-02 09:55:04,2017-01-02 10:28:45,2,2.24,1,N,98,89,1,26.93,0.0,0.5,3.16,0.0,0.3,30.89,0.0
1045,2,2017-01-02 09:55:34,2017-01-02 10:02:26,1,5.28,1,N,6,77,1,19.46,1.0,0.5,3.61,0.0,0.3,24.87,0.0
